productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extUnit,extGrade,extSkillIcon,extNation,extRace,extClan,extPower,extShield,extCritical,extFlavorText,extImaginaryGift,extTrigger
657222,Energy (D-PR/770EN),Energy D PR 770EN,https://tcgplayer-cdn.tcgplayer.com/product/657222_200w.jpg,16,2797,https://cpt.tcgcsv.com/sVg7,2025-10-08T16:00:44.407,1,,22.11,32.79,69.2,44.49,,Normal,,D-PR/770EN,PR,,0.0,0,,Abyss Dragon,,0.0,0.0,0.0,,,
657223,Energy (D-PR/771EN),Energy D PR 771EN,https://tcgplayer-cdn.tcgplayer.com/product/657223_200w.jpg,16,2797,https://cpt.tcgcsv.com/tVg7,2025-10-08T16:04:53.833,1,,14.99,15.34,15.69,8.45,,Normal,,D-PR/771EN,PR,,0.0,0,,Abyss Dragon,,0.0,0.0,0.0,,,
657224,Gatling Kanone Dragon,Gatling Kanone Dragon,https://tcgplayer-cdn.tcgplayer.com/product/657224_200w.jpg,16,2797,https://cpt.tcgcsv.com/vVg7,2025-10-08T16:05:41.647,1,"[AUTO]:When this unit is rode upon by a grade 3 card with ""Aelquilibra"" in its card name, look at the top three cards of your deck, choose up to one grade 3 or less card from among them, reveal it and put it into hand, and put the rest on the bottom of the deck in any order. If you revealed a card with the Overcharge ability, [Soul-Charge 1].",10.15,12.21,24.98,13.62,,Normal,,D-PR/819EN,PR,Normal Unit,2.0,Intercept,Dragon Empire,Flame Dragon,,10000.0,5000.0,1.0,,,
657225,Raketenwerfer Dragon,Raketenwerfer Dragon,https://tcgplayer-cdn.tcgplayer.com/product/657225_200w.jpg,16,2797,https://cpt.tcgcsv.com/wVg7,2025-10-08T16:06:37.837,1,"[AUTO]:When this unit is rode upon by ""Gatling Kanone Dragon"", you may call this card to (RC). If you called a card, [Soul-Charge 1].<br>
Overcharge - [CONT](RC):If this unit was chosen by the ability of your grade 3 or greater vanguard with ""Aelquilibra"" in its card name this turn, this unit gets [Power] +10000.",38.68,40.0,80.0,35.28,,Normal,,D-PR/820EN,PR,Normal Unit,1.0,Boost,Dragon Empire,Flame Dragon,,8000.0,5000.0,1.0,,,
657226,Gewehral Dragon,Gewehral Dragon,https://tcgplayer-cdn.tcgplayer.com/product/657226_200w.jpg,16,2797,https://cpt.tcgcsv.com/xVg7,2025-10-08T16:07:49.49,1,"[AUTO]:When this unit is rode upon, if you went second, draw a card.",26.7,26.7,26.7,28.75,,Normal,,D-PR/821EN,PR,Normal Unit,0.0,Boost,Dragon Empire,Flame Dragon,,6000.0,5000.0,1.0,,,
657227,"Roaring Bullet of Dust Storm, Roanoad",Roaring Bullet of Dust Storm Roanoad,https://tcgplayer-cdn.tcgplayer.com/product/657227_200w.jpg,16,2797,https://cpt.tcgcsv.com/zVg7,2025-10-08T16:08:46.023,1,"[AUTO]:When this unit is rode upon by a grade 3 card with ""Eugene"" in its card name, [COST][Energy-Blast 3], draw two cards, choose a card from your hand, and put it into soul.<br>[AUTO](VC/RC):When this unit attacks, if your opponent has two or less rear-guards, this unit gets [Power] +5000 until end of that battle.",14.0,19.98,30.0,14.31,,Normal,,D-PR/822EN,PR,Normal Unit,2.0,Intercept,Dragon Empire,Human,,10000.0,5000.0,1.0,Kuhaha! What a splendid roar!,,
657228,"Colored Strike of Dust Storm, Colorass",Colored Strike of Dust Storm Colorass,https://tcgplayer-cdn.tcgplayer.com/product/657228_200w.jpg,16,2797,https://cpt.tcgcsv.com/BVg7,2025-10-08T16:09:28.637,1,"[AUTO]:When this unit is rode upon by ""Roaring Bullet of Dust Storm, Roanoad"", look at the top five cards of your deck, choose up to one card with ""Dust Storm"" in its card name from among them, reveal it and put it into hand, and shuffle the deck.",7.65,17.47,29.84,16.03,,Normal,,D-PR/823EN,PR,Normal Unit,1.0,Boost,Dragon Empire,Human,,8000.0,5000.0,1.0,"Coloring the Dust Storm, the azure lightning streaks.",,
657229,"Rogue Beast, Sunegosuri",Rogue Beast Sunegosuri,https://tcgplayer-cdn.tcgplayer.com/product/657229_200w.jpg,16,2797,https://cpt.tcgcsv.com/CVg7,2025-10-08T16:10:16.913,1,,17.99,28.0,42.5,42.5,,Normal,,D-PR/824EN,PR,Trigger,0.0,Boost,Dragon Empire,High Beast,,5000.0,15000.0,1.0,Beware of rainy nights. It can be dangerous if you slip.,,Critical
657230,Jaggy Dagger Dragon,Jaggy Dagger Dragon,https://tcgplayer-cdn.tcgplayer.com/product/657230_200w.jpg,16,2797,https://cpt.tcgcsv.com/DVg7,2025-10-08T16:11:07.917,1,,4.99,5.0,5.25,,,Normal,,D-PR/825EN,PR,Trigger,0.0,Boost,Dragon Empire,Thunder Dragon,,5000.0,5000.0,1.0,I shall bring victory!,,Draw
657231,Sanguinary Tamer,Sanguinary Tamer,https://tcgplayer-cdn.tcgplayer.com/product/657231_200w.jpg,16,2797,https://cpt.tcgcsv.com/FVg7,2025-10-08T16:12:51.02,1,"[AUTO]:When this unit is rode upon by a grade 3 card with ""Baromagnes"" in its card name, [Soul-Charge 2]. Choose a grade 3 or less card from your soul, and you may call it to (RC).",13.98,14.98,20.67,18.79,,Normal,,D-PR/826EN,PR,Normal Unit,2.0,Intercept,Dark States,Human,,10000.0,5000.0,1.0,,,
657232,Piquant Miasma,Piquant Miasma,https://tcgplayer-cdn.tcgplayer.com/product/657232_200w.jpg,16,2797,https://cpt.tcgcsv.com/GVg7,2025-10-08T16:13:53.223,1,"[AUTO]:When this unit is rode upon by ""Sanguinary Tamer"", [Soul-Charge 2], choose one of your vanguards, and it gets [Power] +5000 until end of turn.",10.0,13.26,20.93,14.99,,Normal,,D-PR/827EN,PR,Normal Unit,1.0,Boost,Dark States,Human,,8000.0,5000.0,1.0,,,
657233,Life Cessation Colossus,Life Cessation Colossus,https://tcgplayer-cdn.tcgplayer.com/product/657233_200w.jpg,16,2797,https://cpt.tcgcsv.com/HVg7,2025-10-08T16:15:56.607,1,"[AUTO]:When this unit is placed by riding from ""Steam Maiden, Tiglatt"", [COST][put a card from hand face up as a regress gauge], and draw two cards.",,,,,,,,D-PR/828EN,PR,Normal Unit,2.0,Intercept,Dark States,Gear Colossus,,10000.0,5000.0,1.0,Slice it apart. This world that wasn't meant to be.,,
657234,"Steam Maiden, Tiglatt",Steam Maiden Tiglatt,https://tcgplayer-cdn.tcgplayer.com/product/657234_200w.jpg,16,2797,https://cpt.tcgcsv.com/JVg7,2025-10-08T16:17:15.9,1,"[AUTO]:When this unit is placed by riding from a grade 0 unit, [COST][reveal a grade 3 card with ""Liael"" in its card name from the ride deck], and put a Destined Timepiece token into your order zone.",79.99,81.0,99.49,68.9,,Normal,,D-PR/829EN,PR,Normal Unit,1.0,Boost,Dark States,Gearoid,,8000.0,5000.0,1.0,I must see where your destiny leads.,,
657235,Gear Quetzal of Sweeping Distance,Gear Quetzal of Sweeping Distance,https://tcgplayer-cdn.tcgplayer.com/product/657235_200w.jpg,16,2797,https://cpt.tcgcsv.com/KVg7,2025-10-08T16:17:54.05,1,"[AUTO]:When this unit is rode upon, if you went second, draw a card.",68.0,69.2,200.0,86.85,,Normal,,D-PR/830EN,PR,Normal Unit,0.0,Boost,Dark States,Gear Beast,,6000.0,5000.0,1.0,It will surely be a long journey.,,
657236,"Direful Doll, Bethany",Direful Doll Bethany,https://tcgplayer-cdn.tcgplayer.com/product/657236_200w.jpg,16,2797,https://cpt.tcgcsv.com/LVg7,2025-10-08T16:22:46.103,1,,36.75,69.38,86.82,60.51,,Normal,,D-PR/831EN,PR,Trigger,0.0,Boost,Dark States,Workeroid,,5000.0,15000.0,1.0,"In preparation for the encore, she continues to pierce all targets.",,Critical Trigger +10000
657237,Buoyance Floater,Buoyance Floater,https://tcgplayer-cdn.tcgplayer.com/product/657237_200w.jpg,16,2797,https://cpt.tcgcsv.com/MVg7,2025-10-08T16:24:27.047,1,,3.0,3.14,15.0,3.25,,Normal,,D-PR/832EN,PR,Trigger,0.0,Boost,Dark States,Human,,5000.0,5000.0,1.0,Size and weight matters not. What's important is kept within these hands.,,Draw
657238,Dras Evolia,Dras Evolia,https://tcgplayer-cdn.tcgplayer.com/product/657238_200w.jpg,16,2797,https://cpt.tcgcsv.com/NVg7,2025-10-08T16:24:45.88,1,"[AUTO]:When this unit is rode upon by a grade 3 card with ""Impauldio"" in its card name, put the top card of your deck face up as your AutoMOD gauge. Choose a card from your AutoMOD gauge, and you may put it into hand.",29.97,30.64,100.0,37.19,,Normal,,D-PR/833EN,PR,Normal Unit,2.0,Intercept,Brandt Gate,Battleroid,,10000.0,5000.0,1.0,,,
657239,Inno Progrett,Inno Progrett,https://tcgplayer-cdn.tcgplayer.com/product/657239_200w.jpg,16,2797,https://cpt.tcgcsv.com/PVg7,2025-10-08T16:26:49.25,1,"[AUTO]:When this unit is placed by riding from a grade 0 card, [COST][reveal a grade 3 card with ""Impauldio"" in its card name from the ride deck], and put a SYSTEM CODE: X-ceed token into your order zone.",27.2,27.45,30.47,25.25,,Normal,,D-PR/834EN,PR,Normal Unit,1.0,Boost,Brandt Gate,Battleroid,,8000.0,5000.0,1.0,,,
657240,Falstather,Falstather,https://tcgplayer-cdn.tcgplayer.com/product/657240_200w.jpg,16,2797,https://cpt.tcgcsv.com/QVg7,2025-10-08T16:27:26.117,1,"[AUTO]:When this unit is rode upon, if you went second, draw a card.",40.0,42.18,53.24,44.13,,Normal,,D-PR/835EN,PR,Normal Unit,0.0,Boost,Brandt Gate,Battleroid,,6000.0,5000.0,1.0,,,
657241,"Blitz Pilot, Jagt",Blitz Pilot Jagt,https://tcgplayer-cdn.tcgplayer.com/product/657241_200w.jpg,16,2797,https://cpt.tcgcsv.com/RVg7,2025-10-08T16:28:28.873,1,,,,,,,,,D-PR/836EN,PR,Trigger,0.0,Boost,Brandt Gate,Elf,,5000.0,15000.0,1.0,"An acceleration speed capable of murder, it's made for experts.",,Critical
657242,Green Dragon Shield,Green Dragon Shield,https://tcgplayer-cdn.tcgplayer.com/product/657242_200w.jpg,16,2797,https://cpt.tcgcsv.com/SVg7,2025-10-08T16:34:40.01,1,"[CONT]:During your opponent's turn's guard step, this card can be called to (GC) as a trigger unit, and becomes a grade 0/[Shield] 15000 guardian.
<br>
[AUTO]:When this card is put on (GC), if your damage zone has no face up cards, COST [discard a card from hand], and Counter Charge (1).",,,,,,,,D-PR/1007EN,PR,Trigger Order Spell,0.0,Boost,,Abyss Dragon,,0.0,0.0,1.0,,,Heal
657243,Gedo Shield,Gedo Shield,https://tcgplayer-cdn.tcgplayer.com/product/657243_200w.jpg,16,2797,https://cpt.tcgcsv.com/TVg7,2025-10-08T16:34:14.347,1,"[CONT]:Sentinel
<br>
Play this with COST [discard a card from hand] if your order zone has a ""Parade of Hundred Demons""!
<br>
Choose one of your units, and it cannot be hit until end of that battle. Remove this card. COST [Pay a gauge], choose one of your opponent's rear-guards, and it gets [Power]-5000 until end of turn.",,,,,,,,D-PR/1003EN,PR,Blitz Order Spell,1.0,,,Abyss Dragon,,0.0,0.0,0.0,,,
657244,Blue Dragon Shield,Blue Dragon Shield,https://tcgplayer-cdn.tcgplayer.com/product/657244_200w.jpg,16,2797,https://cpt.tcgcsv.com/VVg7,2025-10-08T16:36:07.923,1,"[CONT]:Sentinel
<br>
Play this with COST [discard a card from hand]!
<br>
Choose one of your units, and it cannot be hit until end of that battle. If your damage zone has no face up cards, Counter Charge (1). Remove this card.",,,,,,,,D-PR/1004EN,PR,Blitz Order Spell,1.0,,,Abyss Dragon,,0.0,0.0,0.0,,,
657245,Solomon's Shield,Solomons Shield,https://tcgplayer-cdn.tcgplayer.com/product/657245_200w.jpg,16,2797,https://cpt.tcgcsv.com/WVg7,2025-10-08T16:37:20.217,1,"[CONT]:Sentinel
<br>
Play this with COST [discard a card from hand]!
<br>
Choose one of your units, and it cannot be hit until end of that battle. Choose a normal order from your drop, put it into hand, and remove this card.",,,,,,,,D-PR/1005EN,PR,Blitz Order Spell,1.0,,,Abyss Dragon,,0.0,0.0,0.0,,,
657246,Art of Body Replacement,Art of Body Replacement,https://tcgplayer-cdn.tcgplayer.com/product/657246_200w.jpg,16,2797,https://cpt.tcgcsv.com/XVg7,2025-10-08T16:38:15.287,1,"[CONT]:Sentinel
<br>
Play this with COST [discard a card from hand]!
<br>
Choose one of your units, and it cannot be hit until end of that battle. Choose a <Ninja> without sentinel from your drop, and put it into hand. Remove this card.",,,,,,,,D-PR/1006EN,PR,Blitz Order Spell,1.0,,,Abyss Dragon,,0.0,0.0,0.0,,,
657418,Elementaria Sanctitude (VGS04a),Elementaria Sanctitude VGS04a,https://tcgplayer-cdn.tcgplayer.com/product/657418_200w.jpg,16,2797,https://cpt.tcgcsv.com/n-g7,2025-10-08T17:51:28.493,1,"[CONT]:Sentinel <em>(You may only have up to four cards with ""[CONT]:Sentinel"" in a deck)</em><br><br>
[CONT]:You may only have one ""Elementaria Sanctitude"" in a deck.<br>
<br><br>
If your opponent's vanguard has ""Triple Drive"", this ability can be played without paying the cost.<br><br>
Play this with [COST][discard a card from hand] if your vanguard is grade 3 or less!<br><br>
Choose one of your units, and it cannot be hit until end of that battle. Remove this card.",,,,,,,,BCS2526/VGS04a,PR,Blitz Order,1.0,,,Abyss Dragon,,0.0,0.0,0.0,The spirits answered the voices yearning for tomorrow with a brilliant shield.,,
657419,Elementaria Sanctitude (VGS04b),Elementaria Sanctitude VGS04b,https://tcgplayer-cdn.tcgplayer.com/product/657419_200w.jpg,16,2797,https://cpt.tcgcsv.com/p-g7,2025-10-08T17:51:48.247,1,"[CONT]:Sentinel <em>(You may only have up to four cards with ""[CONT]:Sentinel"" in a deck)</em><br><br>
[CONT]:You may only have one ""Elementaria Sanctitude"" in a deck.<br>
<br><br>
If your opponent's vanguard has ""Triple Drive"", this ability can be played without paying the cost.<br><br>
Play this with [COST][discard a card from hand] if your vanguard is grade 3 or less!<br><br>
Choose one of your units, and it cannot be hit until end of that battle. Remove this card.",,,,,,,,BCS2526/VGS04b,PR,Blitz Order,1.0,,,Abyss Dragon,,0.0,0.0,0.0,The spirits answered the voices yearning for tomorrow with a brilliant shield.,,
657424,Energy (D-PR/898EN),Energy D PR 898EN,https://tcgplayer-cdn.tcgplayer.com/product/657424_200w.jpg,16,2797,https://cpt.tcgcsv.com/v-g7,2025-10-08T18:50:13.907,1,,0.25,0.97,4.3,1.18,,Normal,,D-PR/898EN,PR,,0.0,0,,Abyss Dragon,,0.0,0.0,0.0,,,
657425,Feuer Frei Dragon,Feuer Frei Dragon,https://tcgplayer-cdn.tcgplayer.com/product/657425_200w.jpg,16,2797,https://cpt.tcgcsv.com/w-g7,2025-10-08T18:54:14.263,1,"Overcharge - [AUTO](RC):When your vanguard attacks a grade 3 or greater unit, if this unit was chosen by the ability of your grade 3 or greater vanguard with ""Aelquilibra"" in its card name this turn, and your rear-guard did not [Stand] by a card's ability this turn, COST [put this unit into soul], choose one of your front row rear-guards with the Overcharge ability, [Stand] it, and draw a card.",1.25,2.13,13.15,1.44,,Normal,,D-PR/906EN,PR,Normal Unit,1.0,Boost,Dragon Empire,Thunder Dragon,,5000.0,8000.0,1.0,The ear-splitting lightning bullets exist solely to maintain equilibrium.,,
657426,Feuer Frei Dragon (Foil),Feuer Frei Dragon Foil,https://tcgplayer-cdn.tcgplayer.com/product/657426_200w.jpg,16,2797,https://cpt.tcgcsv.com/x-g7,2025-10-08T18:58:00.513,1,"Overcharge - [AUTO](RC):When your vanguard attacks a grade 3 or greater unit, if this unit was chosen by the ability of your grade 3 or greater vanguard with ""Aelquilibra"" in its card name this turn, and your rear-guard did not [Stand] by a card's ability this turn, COST [put this unit into soul], choose one of your front row rear-guards with the Overcharge ability, [Stand] it, and draw a card.",4.0,5.0,50.0,4.06,,Normal,,D-PR/907EN,PR,Normal Unit,1.0,Boost,Dragon Empire,Thunder Dragon,,5000.0,8000.0,1.0,,,
657427,"Stab Magician, Knilfade",Stab Magician Knilfade,https://tcgplayer-cdn.tcgplayer.com/product/657427_200w.jpg,16,2797,https://cpt.tcgcsv.com/z-g7,2025-10-08T18:57:29.087,1,"[CONT]:If you have a vanguard with only «Pale Moon» for its clan, this card is only from «Pale Moon», and it gets all of the following.
<br>
• [AUTO]:When this card is put into soul from hand by your card's ability, if you have a grade 3 or greater vanguard with ""Luquier"" in its card name, COST [Counter Blast (1)], and draw a card.
<br>
• [AUTO](Soul):When your rear-guard is put into soul for the cost of your vanguard's ability, if your opponent's vanguard is grade 3 or greater, and you do not have a rear-guard with the same card name as this card, COST [Soul Blast (2) other than this card], call this card to (RC), and it gets [Power]+5000 until end of turn. If you persona rode this turn, it gets [Power]+10000 instead of +5000.",1.5,2.0,10.0,1.13,,Normal,,D-PR/908EN,PR,Normal Unit,1.0,Boost,Dark States,Elf,,5000.0,8000.0,1.0,The blade cast forth surpases sound and bathes in thunderous applause.,,
657428,"Stab Magician, Knilfade (Foil)",Stab Magician Knilfade Foil,https://tcgplayer-cdn.tcgplayer.com/product/657428_200w.jpg,16,2797,https://cpt.tcgcsv.com/B-g7,2025-10-08T18:59:10.323,1,"[CONT]:If you have a vanguard with only «Pale Moon» for its clan, this card is only from «Pale Moon», and it gets all of the following.
<br>
• [AUTO]:When this card is put into soul from hand by your card's ability, if you have a grade 3 or greater vanguard with ""Luquier"" in its card name, COST [Counter Blast (1)], and draw a card.
<br>
• [AUTO](Soul):When your rear-guard is put into soul for the cost of your vanguard's ability, if your opponent's vanguard is grade 3 or greater, and you do not have a rear-guard with the same card name as this card, COST [Soul Blast (2) other than this card], call this card to (RC), and it gets [Power]+5000 until end of turn. If you persona rode this turn, it gets [Power]+10000 instead of +5000.",4.1,7.8,17.98,4.94,,Normal,,D-PR/909EN,PR,Normal Unit,1.0,Boost,Dark States,Elf,,5000.0,8000.0,1.0,,,
657429,"Nevermore, Rinna",Nevermore Rinna,https://tcgplayer-cdn.tcgplayer.com/product/657429_200w.jpg,16,2797,https://cpt.tcgcsv.com/C-g7,2025-10-08T19:00:46.47,1,"[AUTO]:When this unit is placed on (RC), if you have a vanguard with the Powerful ability, COST [Counter Blast (1) or retire another rear-guard], and perform one of the following.
<br>
• Look at the top five cards of your deck, choose up to one card with the Powerful ability from among them, reveal it and put it into hand, and shuffle the deck.
• Search your deck or drop for up to one card with the original card name ""Coming Beauty, Herminia"", reveal it and put it into hand, and if you searched the deck, shuffle the deck.
<br>
Powerful - [AUTO](RC)1/Turn:At the end of the battle this unit boosted, if you have a grade 3 or greater vanguard with ""Herminia"" in its card name, and your soul has no cards, [Stand] this unit.",0.13,0.38,1.69,0.3,,Normal,,D-PR/910EN,PR,Normal Unit,1.0,Boost,Lyrical Monasterio,Elf,,5000.0,8000.0,1.0,"This summer, I'm going to have lots of fun!
<br>
I need to plan it out properly!",,
657430,"Nevermore, Rinna (Foil)",Nevermore Rinna Foil,https://tcgplayer-cdn.tcgplayer.com/product/657430_200w.jpg,16,2797,https://cpt.tcgcsv.com/D-g7,2025-10-08T19:01:09.16,1,"[AUTO]:When this unit is placed on (RC), if you have a vanguard with the Powerful ability, COST [Counter Blast (1) or retire another rear-guard], and perform one of the following.
<br>
• Look at the top five cards of your deck, choose up to one card with the Powerful ability from among them, reveal it and put it into hand, and shuffle the deck.
• Search your deck or drop for up to one card with the original card name ""Coming Beauty, Herminia"", reveal it and put it into hand, and if you searched the deck, shuffle the deck.
<br>
Powerful - [AUTO](RC)1/Turn:At the end of the battle this unit boosted, if you have a grade 3 or greater vanguard with ""Herminia"" in its card name, and your soul has no cards, [Stand] this unit.",0.56,1.25,8.55,2.7,,Normal,,D-PR/911EN,PR,Normal Unit,1.0,Boost,Lyrical Monasterio,Elf,,5000.0,8000.0,1.0,,,
657431,Special Order! Mountain Roast ~Breath of the Flame Dragon~,Special Order Mountain Roast ~Breath of the Flame Dragon~,https://tcgplayer-cdn.tcgplayer.com/product/657431_200w.jpg,16,2797,https://cpt.tcgcsv.com/F-g7,2025-10-08T19:03:27.603,1,"Play this with COST [Energy Blast (2)]!
<br>
Look at the same number of cards from the top of your deck as the number of your opponent's open (RC), choose up to one unit card with grade equal to or less than your vanguard from among them, call it to (RC), and shuffle the deck. If your opponent's rear-guard was retired by your card's ability this turn, that called unit gets [Power]+5000 until end of turn.",0.15,0.4,7.2,0.22,,Normal,,D-PR/912EN,PR,Normal Order,2.0,,Dragon Empire,Abyss Dragon,,0.0,0.0,0.0,"Here, you gotta taste this too!",,
657432,Special Order! Mountain Roast ~Breath of the Flame Dragon~ (Foil),Special Order Mountain Roast ~Breath of the Flame Dragon~ Foil,https://tcgplayer-cdn.tcgplayer.com/product/657432_200w.jpg,16,2797,https://cpt.tcgcsv.com/G-g7,2025-10-08T19:08:28.703,1,"Play this with COST [Energy Blast (2)]!
<br>
Look at the same number of cards from the top of your deck as the number of your opponent's open (RC), choose up to one unit card with grade equal to or less than your vanguard from among them, call it to (RC), and shuffle the deck. If your opponent's rear-guard was retired by your card's ability this turn, that called unit gets [Power]+5000 until end of turn.",0.37,1.35,6.0,0.38,,Normal,,D-PR/913EN,PR,Normal Order,2.0,,Dragon Empire,Abyss Dragon,,0.0,0.0,0.0,,,
657433,Inhale Pit,Inhale Pit,https://tcgplayer-cdn.tcgplayer.com/product/657433_200w.jpg,16,2797,https://cpt.tcgcsv.com/H-g7,2025-10-08T19:05:24.44,1,"[ACT](RC)1/Turn:COST [Soul Blast (1) grade 1 or greater card], choose two grade 0 cards from your drop, and put them into your soul.",0.04,0.3,4.0,0.23,,Normal,,D-PR/914EN,PR,Normal Unit,1.0,Boost,Dark States,Human,,5000.0,8000.0,1.0,I'll end it within me.,,
657434,Inhale Pit (Foil),Inhale Pit Foil,https://tcgplayer-cdn.tcgplayer.com/product/657434_200w.jpg,16,2797,https://cpt.tcgcsv.com/J-g7,2025-10-08T19:08:23.467,1,"[ACT](RC)1/Turn:COST [Soul Blast (1) grade 1 or greater card], choose two grade 0 cards from your drop, and put them into your soul.",0.25,0.87,4.15,1.15,,Normal,,D-PR/915EN,PR,Normal Unit,1.0,Boost,Dark States,Human,,5000.0,8000.0,1.0,,,
657435,Trick & Treat!,Trick and Treat,https://tcgplayer-cdn.tcgplayer.com/product/657435_200w.jpg,16,2797,https://cpt.tcgcsv.com/K-g7,2025-10-08T19:08:10.983,1,"[CONT]:You may have up to sixteen ""Trick&Treat!"" in a deck.
<br>
Play this if you have a vanguard with ""Fenelle"" in its card name!
<br>
Perform either of the following according to the number of times you played an order with the same card name as this card this turn.
<br>
• 1 time - Your opponent chooses one of their rear-guards, and they may put it on the bottom of the deck. If they did not put a card, you draw a card.
<br>
• 2 times - Draw a card, and Counter Charge (1).
<br>
• 3 times - Choose up to one grade 3 or less card from your drop, and call it to (RC).",0.24,0.47,1.89,0.31,,Normal,,D-PR/916EN,PR,Normal Order,1.0,,Lyrical Monasterio,Abyss Dragon,,0.0,0.0,0.0,"Faces of surprise, and faces of delight.
<br>
Preparation is envisioning the joyful moments to come.",,
657436,Trick & Treat! (Foil),Trick and Treat Foil,https://tcgplayer-cdn.tcgplayer.com/product/657436_200w.jpg,16,2797,https://cpt.tcgcsv.com/L-g7,2025-10-08T19:08:54.923,1,"[CONT]:You may have up to sixteen ""Trick&Treat!"" in a deck.
<br>
Play this if you have a vanguard with ""Fenelle"" in its card name!
<br>
Perform either of the following according to the number of times you played an order with the same card name as this card this turn.
<br>
• 1 time - Your opponent chooses one of their rear-guards, and they may put it on the bottom of the deck. If they did not put a card, you draw a card.
<br>
• 2 times - Draw a card, and Counter Charge (1).
<br>
• 3 times - Choose up to one grade 3 or less card from your drop, and call it to (RC).",7.99,9.99,35.0,15.18,,Normal,,D-PR/917EN,PR,Normal Order,1.0,,Lyrical Monasterio,Abyss Dragon,,0.0,0.0,0.0,"Faces of surprise, and faces of delight.
<br>
Preparation is envisioning the joyful moments to come.",,
657439,"Dragritter, Nahala",Dragritter Nahala,https://tcgplayer-cdn.tcgplayer.com/product/657439_200w.jpg,16,2797,https://cpt.tcgcsv.com/P-g7,2025-10-08T19:13:00.053,1,"[CONT](RC):If you have a grade 3 or greater vanguard with ""Wirbel"" in its card name, this unit gets ""Boost"".
[ACT](RC/Drop):If your card with the same card name as this card was not bound this turn, COST [bind this card], choose one of your grade 3 or greater vanguards with ""Wirbel"" in its card name, and it gets <span style=""color:red"">""[AUTO](VC):When this unit attacks, all of your front row units get [Power]+5000 until end of turn.""</span> until end of turn.",9.4,12.9,29.99,5.89,,Normal,,D-PR/918EN,PR,Normal Unit,2.0,Intercept,Dragon Empire,Human,,5000.0,10000.0,1.0,"Grasp the flow, and unleash a devastating twin strike.",,
657440,"Dragritter, Nahala (Foil)",Dragritter Nahala Foil,https://tcgplayer-cdn.tcgplayer.com/product/657440_200w.jpg,16,2797,https://cpt.tcgcsv.com/Q-g7,2025-10-08T19:14:34.973,1,"[CONT](RC):If you have a grade 3 or greater vanguard with ""Wirbel"" in its card name, this unit gets ""Boost"".
[ACT](RC/Drop):If your card with the same card name as this card was not bound this turn, COST [bind this card], choose one of your grade 3 or greater vanguards with ""Wirbel"" in its card name, and it gets <span style=""color:red"">""[AUTO](VC):When this unit attacks, all of your front row units get [Power]+5000 until end of turn.""</span> until end of turn.",25.0,27.49,40.0,4.93,,Normal,,D-PR/919EN,PR,Normal Unit,2.0,Intercept,Dragon Empire,Human,,5000.0,10000.0,1.0,,,
657445,Verticalong Sorceress,Verticalong Sorceress,https://tcgplayer-cdn.tcgplayer.com/product/657445_200w.jpg,16,2797,https://cpt.tcgcsv.com/W-g7,2025-10-08T19:16:50.707,1,"[AUTO]:When this unit is placed on (RC), COST [Counter Blast (1)], and perform one of the following according to the grade of your vanguard with ""Sorceress"" in its card name.
<br>
• Grade 2 or less - Draw a card.
<br>
• Grade 3 or greater - Look at the top two cards of your deck, choose a card from among them, put it into hand, and put the rest on the top of the deck or into soul.
[AUTO](RC)1/Turn:If you persona rode this turn, this cost is reduced by Soul Blast (1). When your other rear-guard in the same column as this unit [Stand], if you have a grade 3 or greater vanguard with ""Sorceress"" in its card name, COST [Soul Blast (1)], and [Stand] this unit.",0.16,0.35,1.97,0.26,,Normal,,D-PR/920EN,PR,Normal Unit,1.0,Boost,Keter Sanctuary,Human,,5000.0,8000.0,1.0,Divination exists to inspire an optimistic spirit in us regardless of how long or brief our lives may be.,,
657447,Verticalong Sorceress (Foil),Verticalong Sorceress Foil,https://tcgplayer-cdn.tcgplayer.com/product/657447_200w.jpg,16,2797,https://cpt.tcgcsv.com/Z-g7,2025-10-08T19:18:25.373,0,"[AUTO]:When this unit is placed on (RC), COST [Counter Blast (1)], and perform one of the following according to the grade of your vanguard with ""Sorceress"" in its card name.
<br>
• Grade 2 or less - Draw a card.
<br>
• Grade 3 or greater - Look at the top two cards of your deck, choose a card from among them, put it into hand, and put the rest on the top of the deck or into soul.
[AUTO](RC)1/Turn:If you persona rode this turn, this cost is reduced by Soul Blast (1). When your other rear-guard in the same column as this unit [Stand], if you have a grade 3 or greater vanguard with ""Sorceress"" in its card name, COST [Soul Blast (1)], and [Stand] this unit.",0.9,2.17,8.0,1.88,,Normal,,D-PR/921EN,PR,Normal Unit,1.0,Boost,Keter Sanctuary,Human,,5000.0,8000.0,1.0,,,
